"SurveyResponseID","AnswerNumber","HobbitExpType"
3523268,129,"I wanted to visit Hobbiton"
3523268,130,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523275,131,"The scenery"
3523275,132,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523322,111,"Wanted to see if the scenery was like it was in the film"
3523322,112,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523322,113,"Wanted to see where the film was made"
3523322,114,"I wanted to visit Hobbiton"
3523322,115,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523347,106,"The scenery"
3523347,107,"Wanted to see if the scenery was like it was in the film"
3523347,108,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523376,102,"The scenery"
3523377,126,"The scenery"
3523377,127,"I wanted to visit Hobbiton"
3523377,128,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523378,159,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523378,160,"Wanted to see where the film was made"
3523378,161,"I wanted to visit Hobbiton"
3523383,122,"The scenery"
3523383,123,"Wanted to see if the scenery was like it was in the film"
3523383,124,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523383,125,"Wanted to see where the film was made"
3523383,126,"I wanted to visit Hobbiton"
3523389,130,"The scenery"
3523389,131,"Wanted to see if the scenery was like it was in the film"
3523389,132,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523389,133,"Wanted to see where the film was made"
3523389,134,"I wanted to visit Hobbiton"
3523389,135,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523391,144,"The scenery"
3523391,145,"Wanted to see if the scenery was like it was in the film"
3523391,146,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523391,147,"Wanted to see where the film was made"
3523391,148,"I wanted to visit Hobbiton"
3523397,135,"The scenery"
3523397,136,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523397,137,"Wanted to see where the film was made"
3523397,138,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523401,111,"The scenery"
3523401,112,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523401,113,"Wanted to see where the film was made"
3523421,116,"The scenery"
3523421,117,"Wanted to see if the scenery was like it was in the film"
3523421,118,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523421,119,"Wanted to see where the film was made"
3523421,120,"I wanted to visit Hobbiton"
3523437,134,"The scenery"
3523437,135,"Wanted to see if the scenery was like it was in the film"
3523437,136,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523437,137,"Wanted to see where the film was made"
3523466,90,"The scenery"
3523466,91,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523466,92,"Wanted to see where the film was made"
3523466,93,"I wanted to visit Hobbiton"
3523471,132,"The scenery"
3523471,133,"Wanted to see if the scenery was like it was in the film"
3523471,134,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523471,135,"Wanted to see where the film was made"
3523471,136,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523472,120,"Wanted to see if the scenery was like it was in the film"
3523472,121,"I wanted to visit Hobbiton"
3523482,124,"The scenery"
3523482,125,"Wanted to see if the scenery was like it was in the film"
3523482,126,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523482,127,"Wanted to see where the film was made"
3523482,128,"I wanted to visit Hobbiton"
3523501,116,"The scenery"
3523524,143,"The scenery"
3523524,144,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523524,145,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523529,165,"The scenery"
3523558,98,"The scenery"
3523558,99,"Wanted to see if the scenery was like it was in the film"
3523558,100,"Wanted to see where the film was made"
3523558,101,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523564,143,"The scenery"
3523564,144,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523564,145,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523565,111,"The scenery"
3523565,112,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523565,113,"I wanted to visit Hobbiton"
3523585,129,"The scenery"
3523585,130,"Wanted to see if the scenery was like it was in the film"
3523585,131,"Wanted to see where the film was made"
3523587,118,"Wanted to see if the scenery was like it was in the film"
3523587,119,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523587,120,"Wanted to see where the film was made"
3523587,121,"I wanted to visit Hobbiton"
3523587,122,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523598,136,"The scenery"
3523598,137,"Wanted to see where the film was made"
3523598,138,"I wanted to visit Hobbiton"
3523616,108,"The scenery"
3523616,109,"Wanted to see if the scenery was like it was in the film"
3523616,110,"I wanted to visit Hobbiton"
3523621,129,"The scenery"
3523621,130,"Wanted to see if the scenery was like it was in the film"
3523621,131,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523621,132,"Wanted to see where the film was made"
3523621,133,"I wanted to visit Hobbiton"
3523663,119,"Wanted to see if the scenery was like it was in the film"
3523663,120,"Wanted to see where the film was made"
3523750,109,"Wanted to see where the film was made"
3523750,110,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523767,135,"I wanted to visit Hobbiton"
3523775,99,"The scenery"
3523813,146,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523813,147,"I wanted to visit Hobbiton"
3523819,133,"The scenery"
3523819,134,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523823,124,"The scenery"
3523825,155,"The scenery"
3523825,156,"Wanted to see if the scenery was like it was in the film"
3523825,157,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523825,158,"Wanted to see where the film was made"
3523825,159,"I wanted to visit Hobbiton"
3523861,133,"The scenery"
3523861,134,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523861,135,"Wanted to see where the film was made"
3523861,136,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523863,131,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523863,132,"Wanted to see where the film was made"
3523863,133,"I wanted to visit Hobbiton"
3523868,133,"The scenery"
3523868,134,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523868,135,"I wanted to visit Hobbiton"
3523868,136,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523880,119,"The scenery"
3523880,120,"Wanted to see if the scenery was like it was in the film"
3523880,121,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523880,122,"I wanted to visit Hobbiton"
3523909,142,"The scenery"
3523933,107,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523933,108,"I wanted to visit Hobbiton"
3523935,91,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523935,92,"I wanted to visit Hobbiton"
3523938,125,"The scenery"
3523938,126,"Wanted to see if the scenery was like it was in the film"
3523938,127,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3523938,128,"Wanted to see where the film was made"
3523938,129,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3523973,105,"Wanted to see where the film was made"
3523983,140,"The scenery"
3523983,141,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524030,165,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524035,98,"Wanted to see where the film was made"
3524035,99,"I wanted to visit Hobbiton"
3524070,113,"Wanted to see if the scenery was like it was in the film"
3524070,114,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524070,115,"I wanted to visit Hobbiton"
3524070,116,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524076,130,"Wanted to see where the film was made"
3524076,131,"I wanted to visit Hobbiton"
3524091,115,"Wanted to see where the film was made"
3524177,144,"The scenery"
3524177,145,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524177,146,"Wanted to see where the film was made"
3524217,130,"The scenery"
3524217,131,"Wanted to see if the scenery was like it was in the film"
3524217,132,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524217,133,"Wanted to see where the film was made"
3524217,134,"I wanted to visit Hobbiton"
3524217,135,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524227,125,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524227,126,"Wanted to see where the film was made"
3524227,127,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524237,123,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524237,124,"Wanted to see where the film was made"
3524381,155,"The scenery"
3524381,156,"Wanted to see if the scenery was like it was in the film"
3524381,157,"Wanted to see where the film was made"
3524390,114,"The scenery"
3524394,109,"I wanted to visit Hobbiton"
3524446,120,"The scenery"
3524446,121,"Wanted to see if the scenery was like it was in the film"
3524446,122,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524446,123,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524514,112,"The scenery"
3524514,113,"Wanted to see if the scenery was like it was in the film"
3524514,114,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524538,139,"The scenery"
3524538,140,"Wanted to see if the scenery was like it was in the film"
3524538,141,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524538,142,"Wanted to see where the film was made"
3524538,143,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524545,136,"The scenery"
3524563,150,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524563,151,"I wanted to visit Hobbiton"
3524577,136,"The scenery"
3524577,137,"I wanted to visit Hobbiton"
3524577,138,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524584,139,"The scenery"
3524584,140,"Wanted to see if the scenery was like it was in the film"
3524584,141,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524584,142,"Wanted to see where the film was made"
3524597,116,"The scenery"
3524597,117,"I wanted to visit Hobbiton"
3524597,118,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524599,135,"The scenery"
3524599,136,"Wanted to see if the scenery was like it was in the film"
3524604,142,"Wanted to see if the scenery was like it was in the film"
3524604,143,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524604,144,"Wanted to see where the film was made"
3524604,145,"I wanted to visit Hobbiton"
3524619,137,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524708,116,"The scenery"
3524736,155,"The scenery"
3524736,156,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524739,145,"The scenery"
3524739,146,"Wanted to see if the scenery was like it was in the film"
3524739,147,"Wanted to see where the film was made"
3524739,148,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524740,107,"The scenery"
3524740,108,"Wanted to see if the scenery was like it was in the film"
3524740,109,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524740,110,"Wanted to see where the film was made"
3524740,111,"I wanted to visit Hobbiton"
3524740,112,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524804,110,"I wanted to visit Hobbiton"
3524804,111,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524871,199,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
3524879,98,"The scenery"
3524879,99,"Wanted to see if the scenery was like it was in the film"
3524879,100,"I'm a Tolkien fan / love The Hobbit, Lord of the Rings"
3524879,101,"Wanted to see where the film was made"
3524879,102,"I wanted to visit Hobbiton"
3524879,103,"It just raised my awareness of New Zealand/ made me think of New Zealand as a place to visit"
